T_s,T_over_P,m3_numerically_safe,m4_geometry_safe,cond_phi_rv,dv_total_m_s,min_distance_m,min_clearance_outside_corridor_m,min_y_m,max_y_m,koz_violation,corridor_violation,chief_crossing_violation,violation_reason,closure_error_m
300.000000,0.05401878,True,True,1.058714e+00,6.447620,50.000000,1.303623,-1000.000000,-50.000000,False,False,False,none,3.553e-15
310.000000,0.05581940,True,True,1.062775e+00,6.246240,50.000000,1.390944,-1000.000000,-50.000000,False,False,False,none,0.000e+00
320.000000,0.05762003,True,True,1.066980e+00,6.057573,50.000000,1.481076,-1000.000000,-50.000000,False,False,False,none,0.000e+00
330.000000,0.05942066,True,True,1.071330e+00,5.880458,50.000000,1.574053,-1000.000000,-50.000000,False,False,False,none,0.000e+00
340.000000,0.06122128,True,True,1.075826e+00,5.713868,50.000000,1.669858,-1000.000000,-50.000000,False,False,False,none,2.274e-13
350.000000,0.06302191,True,True,1.080470e+00,5.556895,50.000000,1.768481,-1000.000000,-50.000000,False,False,False,none,0.000e+00
360.000000,0.06482253,True,True,1.085262e+00,5.408730,50.000000,1.869893,-1000.000000,-50.000000,False,False,False,none,1.271e-13
370.000000,0.06662316,True,True,1.090205e+00,5.268655,50.000000,1.974148,-1000.000000,-50.000000,False,False,False,none,1.271e-13
380.000000,0.06842379,True,True,1.095298e+00,5.136023,50.000000,0.875231,-1000.000000,-50.000000,False,False,False,none,0.000e+00
390.000000,0.07022441,True,False,1.100544e+00,5.010256,50.000000,-0.445756,-1000.000000,-50.000000,True,False,False,koz_violation,3.553e-15
400.000000,0.07202504,True,False,1.105943e+00,4.890834,50.000000,-1.697156,-1000.000000,-50.000000,True,False,False,koz_violation,5.684e-14
410.000000,0.07382566,True,False,1.111498e+00,4.777286,50.000000,-2.884320,-1000.000000,-50.000000,True,False,False,koz_violation,1.137e-13
420.000000,0.07562629,True,False,1.117209e+00,4.669188,50.000000,-4.012198,-1000.000000,-50.000000,True,True,False,"corridor_violation,koz_violation",3.553e-15
430.000000,0.07742692,True,False,1.123079e+00,4.566154,50.000000,-5.085125,-1000.000000,-50.000000,True,True,False,"corridor_violation,koz_violation",3.553e-15
440.000000,0.07922754,True,False,1.129108e+00,4.467833,50.000000,-6.107090,-1000.000000,-50.000000,True,True,False,"corridor_violation,koz_violation",1.137e-13
450.000000,0.08102817,True,False,1.135297e+00,4.373906,50.000000,-7.081669,-1000.000000,-50.000000,True,True,False,"corridor_violation,koz_violation",2.344e-13
460.000000,0.08282879,True,False,1.141650e+00,4.284082,50.000000,-8.012142,-1000.000000,-50.000000,True,True,False,"corridor_violation,koz_violation",5.684e-14
470.000000,0.08462942,True,False,1.148167e+00,4.198093,50.000000,-8.901488,-1000.000000,-50.000000,True,True,False,"corridor_violation,koz_violation",5.684e-14
480.000000,0.08643005,True,False,1.154850e+00,4.115696,50.000000,-9.752422,-1000.000000,-50.000000,True,True,False,"corridor_violation,koz_violation",5.695e-14
490.000000,0.08823067,True,False,1.161701e+00,4.036665,50.000000,-10.567379,-1000.000000,-50.000000,True,True,False,"corridor_violation,koz_violation",5.695e-14
500.000000,0.09003130,True,False,1.168721e+00,3.960795,50.000000,-11.348650,-1000.000000,-50.000000,True,True,False,"corridor_violation,koz_violation",1.137e-13
510.000000,0.09183192,True,False,1.175913e+00,3.887894,50.000000,-12.098329,-1000.000000,-50.000000,True,True,False,"corridor_violation,koz_violation",5.695e-14
520.000000,0.09363255,True,False,1.183278e+00,3.817789,50.000000,-12.818341,-1000.000000,-50.000000,True,True,False,"corridor_violation,koz_violation",1.272e-13
530.000000,0.09543318,True,False,1.190817e+00,3.750315,50.000000,-13.510405,-1000.000000,-50.000000,True,True,False,"corridor_violation,koz_violation",5.684e-14
540.000000,0.09723380,True,False,1.198534e+00,3.685324,50.000000,-14.176161,-1000.000000,-50.000000,True,True,False,"corridor_violation,koz_violation",2.344e-13
550.000000,0.09903443,True,False,1.206430e+00,3.622676,50.000000,-14.817133,-1000.000000,-50.000000,True,True,False,"corridor_violation,koz_violation",2.274e-13
560.000000,0.10083505,True,False,1.214507e+00,3.562241,50.000000,-15.434698,-1000.000000,-50.000000,True,True,False,"corridor_violation,koz_violation",0.000e+00
570.000000,0.10263568,True,False,1.222767e+00,3.503901,50.000000,-16.030136,-1000.000000,-50.000000,True,True,False,"corridor_violation,koz_violation",1.137e-13
580.000000,0.10443631,True,False,1.231213e+00,3.447542,50.000000,-16.604664,-1000.000000,-50.000000,True,True,False,"corridor_violation,koz_violation",2.274e-13
590.000000,0.10623693,True,False,1.239846e+00,3.393061,50.000000,-17.159355,-1000.000000,-50.000000,True,True,False,"corridor_violation,koz_violation",0.000e+00
600.000000,0.10803756,True,False,1.248668e+00,3.340361,50.000000,-17.695272,-1000.000000,-50.000000,True,True,False,"corridor_violation,koz_violation",0.000e+00
610.000000,0.10983818,True,False,1.257683e+00,3.289351,50.000000,-18.213368,-1000.000000,-50.000000,True,True,False,"corridor_violation,koz_violation",0.000e+00
620.000000,0.11163881,True,False,1.266892e+00,3.239946,50.000000,-18.714546,-1000.000000,-50.000000,True,True,False,"corridor_violation,koz_violation",0.000e+00
630.000000,0.11343944,True,False,1.276298e+00,3.192067,50.000000,-19.199677,-1000.000000,-50.000000,True,True,False,"corridor_violation,koz_violation",0.000e+00
640.000000,0.11524006,True,False,1.285903e+00,3.145640,50.000000,-19.669487,-1000.000000,-50.000000,True,True,False,"corridor_violation,koz_violation",0.000e+00
650.000000,0.11704069,True,False,1.295710e+00,3.100596,50.000000,-20.124724,-1000.000000,-50.000000,True,True,False,"corridor_violation,koz_violation",2.274e-13
660.000000,0.11884131,True,False,1.305721e+00,3.056868,50.000000,-20.566079,-1000.000000,-50.000000,True,True,False,"corridor_violation,koz_violation",0.000e+00
670.000000,0.12064194,True,False,1.315939e+00,3.014395,50.000000,-20.994227,-1000.000000,-50.000000,True,True,False,"corridor_violation,koz_violation",0.000e+00
680.000000,0.12244256,True,False,1.326367e+00,2.973121,50.000000,-21.409759,-1000.000000,-50.000000,True,True,False,"corridor_violation,koz_violation",0.000e+00
690.000000,0.12424319,True,False,1.337007e+00,2.932989,50.000000,-21.813222,-1000.000000,-50.000000,True,True,False,"corridor_violation,koz_violation",0.000e+00
700.000000,0.12604382,True,False,1.347863e+00,2.893951,50.000000,-22.205186,-1000.000000,-50.000000,True,True,False,"corridor_violation,koz_violation",0.000e+00
710.000000,0.12784444,True,False,1.358936e+00,2.855956,50.000000,-22.586122,-1000.000000,-50.000000,True,True,False,"corridor_violation,koz_violation",0.000e+00
720.000000,0.12964507,True,False,1.370231e+00,2.818959,50.000000,-22.956517,-1000.000000,-50.000000,True,True,False,"corridor_violation,koz_violation",0.000e+00
730.000000,0.13144569,True,False,1.381749e+00,2.782919,50.000000,-23.316839,-1000.000000,-50.000000,True,True,False,"corridor_violation,koz_violation",0.000e+00
740.000000,0.13324632,True,False,1.393495e+00,2.747794,50.000000,-23.667484,-1000.000000,-50.000000,True,True,False,"corridor_violation,koz_violation",1.137e-13
750.000000,0.13504695,True,False,1.405471e+00,2.713546,50.000000,-24.008870,-1000.000000,-50.000000,True,True,False,"corridor_violation,koz_violation",0.000e+00
760.000000,0.13684757,True,False,1.417680e+00,2.680138,50.000000,-24.341373,-1000.000000,-50.000000,True,True,False,"corridor_violation,koz_violation",0.000e+00
770.000000,0.13864820,True,False,1.430125e+00,2.647537,50.000000,-24.665351,-1000.000000,-50.000000,True,True,False,"corridor_violation,koz_violation",1.137e-13
780.000000,0.14044882,True,False,1.442811e+00,2.615711,50.000000,-24.981148,-1000.000000,-50.000000,True,True,False,"corridor_violation,koz_violation",0.000e+00
790.000000,0.14224945,True,False,1.455740e+00,2.584627,50.000000,-25.289069,-1000.000000,-50.000000,True,True,False,"corridor_violation,koz_violation",0.000e+00
800.000000,0.14405008,True,False,1.468916e+00,2.554258,50.000000,-25.589425,-1000.000000,-50.000000,True,True,False,"corridor_violation,koz_violation",1.137e-13
810.000000,0.14585070,True,False,1.482343e+00,2.524575,50.000000,-25.882492,-1000.000000,-50.000000,True,True,False,"corridor_violation,koz_violation",3.553e-15
820.000000,0.14765133,True,False,1.496023e+00,2.495552,50.000000,-26.168593,-1000.000000,-50.000000,True,True,False,"corridor_violation,koz_violation",0.000e+00
830.000000,0.14945195,True,False,1.509961e+00,2.467165,50.000000,-26.447935,-1000.000000,-50.000000,True,True,False,"corridor_violation,koz_violation",0.000e+00
840.000000,0.15125258,True,False,1.524161e+00,2.439389,50.000000,-26.720823,-1000.000000,-50.000000,True,True,False,"corridor_violation,koz_violation",1.608e-13
850.000000,0.15305321,True,False,1.538627e+00,2.412203,50.000000,-26.987421,-1000.000000,-50.000000,True,True,False,"corridor_violation,koz_violation",1.137e-13
860.000000,0.15485383,True,False,1.553362e+00,2.385584,50.000000,-27.248021,-1000.000000,-50.000000,True,True,False,"corridor_violation,koz_violation",1.137e-13
870.000000,0.15665446,True,False,1.568370e+00,2.359512,50.000000,-27.502794,-1000.000000,-50.000000,True,True,False,"corridor_violation,koz_violation",1.137e-13
880.000000,0.15845508,True,False,1.583656e+00,2.333968,50.000000,-27.751956,-1000.000000,-50.000000,True,True,False,"corridor_violation,koz_violation",1.608e-13
890.000000,0.16025571,True,False,1.599224e+00,2.308934,50.000000,-27.995717,-1000.000000,-50.000000,True,True,False,"corridor_violation,koz_violation",1.137e-13
900.000000,0.16205634,True,False,1.615078e+00,2.284391,50.000000,-28.234236,-1000.000000,-50.000000,True,True,False,"corridor_violation,koz_violation",1.137e-13
910.000000,0.16385696,True,False,1.631223e+00,2.260323,50.000000,-28.467724,-1000.000000,-50.000000,True,True,False,"corridor_violation,koz_violation",1.137e-13
920.000000,0.16565759,True,False,1.647662e+00,2.236714,50.000000,-28.696312,-1000.000000,-50.000000,True,True,False,"corridor_violation,koz_violation",1.137e-13
930.000000,0.16745821,True,False,1.664402e+00,2.213549,50.000000,-28.920193,-1000.000000,-50.000000,True,True,False,"corridor_violation,koz_violation",1.137e-13
940.000000,0.16925884,True,False,1.681446e+00,2.190812,50.000000,-29.139522,-1000.000000,-50.000000,True,True,False,"corridor_violation,koz_violation",1.137e-13
950.000000,0.17105947,True,False,1.698800e+00,2.168491,50.000000,-29.354424,-1000.000000,-50.000000,True,True,False,"corridor_violation,koz_violation",1.137e-13
960.000000,0.17286009,True,False,1.716468e+00,2.146571,50.000000,-29.565064,-1000.000000,-50.000000,True,True,False,"corridor_violation,koz_violation",1.608e-13
970.000000,0.17466072,True,False,1.734455e+00,2.125040,50.000000,-29.771549,-1000.000000,-50.000000,True,True,False,"corridor_violation,koz_violation",0.000e+00
980.000000,0.17646134,True,False,1.752767e+00,2.103886,50.000000,-29.974043,-1000.000000,-50.000000,True,True,False,"corridor_violation,koz_violation",1.137e-13
990.000000,0.17826197,True,False,1.771409e+00,2.083097,50.000000,-30.172664,-1000.000000,-50.000000,True,True,False,"corridor_violation,koz_violation",1.608e-13
1000.000000,0.18006260,True,False,1.790386e+00,2.062662,50.000000,-30.367495,-1000.000000,-50.000000,True,True,False,"corridor_violation,koz_violation",1.137e-13
1010.000000,0.18186322,True,False,1.809703e+00,2.042570,50.000000,-30.558710,-1000.000000,-50.000000,True,True,False,"corridor_violation,koz_violation",3.411e-13
1020.000000,0.18366385,True,False,1.829367e+00,2.022811,50.000000,-30.746379,-1000.000000,-50.000000,True,True,False,"corridor_violation,koz_violation",2.542e-13
1030.000000,0.18546447,True,False,1.849384e+00,2.003375,50.000000,-30.930616,-1000.000000,-50.000000,True,True,False,"corridor_violation,koz_violation",1.137e-13
1040.000000,0.18726510,True,False,1.869759e+00,1.984253,50.000000,-31.111518,-1000.000000,-50.000000,True,True,False,"corridor_violation,koz_violation",1.137e-13
1050.000000,0.18906573,True,False,1.890497e+00,1.965436,50.000000,-31.289207,-1000.000000,-50.000000,True,True,False,"corridor_violation,koz_violation",1.137e-13
1060.000000,0.19086635,True,False,1.911607e+00,1.946915,50.000000,-31.463751,-1000.000000,-50.000000,True,True,False,"corridor_violation,koz_violation",1.776e-15
1070.000000,0.19266698,True,False,1.933093e+00,1.928681,50.000000,-31.635236,-1000.000000,-50.000000,True,True,False,"corridor_violation,koz_violation",1.137e-13
1080.000000,0.19446760,True,False,1.954963e+00,1.910728,50.000000,-31.803778,-1000.000000,-50.000000,True,True,False,"corridor_violation,koz_violation",1.137e-13
1090.000000,0.19626823,True,False,1.977222e+00,1.893047,50.000000,-31.969450,-1000.000000,-50.000000,True,True,False,"corridor_violation,koz_violation",1.608e-13
1100.000000,0.19806885,True,False,1.999879e+00,1.875630,50.000000,-32.132311,-1000.000000,-50.000000,True,True,False,"corridor_violation,koz_violation",0.000e+00
1110.000000,0.19986948,True,False,2.022939e+00,1.858472,50.000000,-32.292449,-1000.000000,-50.000000,True,True,False,"corridor_violation,koz_violation",1.137e-13
1120.000000,0.20167011,True,False,2.046411e+00,1.841564,50.000000,-32.449981,-1000.000000,-50.000000,True,True,False,"corridor_violation,koz_violation",1.137e-13
1130.000000,0.20347073,True,False,2.070301e+00,1.824902,50.000000,-32.604903,-1000.000000,-50.000000,True,True,False,"corridor_violation,koz_violation",0.000e+00
1140.000000,0.20527136,True,False,2.094617e+00,1.808477,50.000000,-32.757342,-1000.000000,-50.000000,True,True,False,"corridor_violation,koz_violation",0.000e+00
1150.000000,0.20707198,True,False,2.119366e+00,1.792285,50.000000,-32.907341,-1000.000000,-50.000000,True,True,False,"corridor_violation,koz_violation",8.882e-16
1160.000000,0.20887261,True,False,2.144557e+00,1.776319,50.000000,-33.054985,-1000.000000,-50.000000,True,True,False,"corridor_violation,koz_violation",1.608e-13
1170.000000,0.21067324,True,False,2.170198e+00,1.760573,50.000000,-33.200310,-1000.000000,-50.000000,True,True,False,"corridor_violation,koz_violation",1.608e-13
1180.000000,0.21247386,True,False,2.196297e+00,1.745044,50.000000,-33.343405,-1000.000000,-50.000000,True,True,False,"corridor_violation,koz_violation",1.137e-13
1190.000000,0.21427449,True,False,2.222862e+00,1.729724,50.000000,-33.484305,-1000.000000,-50.000000,True,True,False,"corridor_violation,koz_violation",2.274e-13
1200.000000,0.21607511,True,False,2.249902e+00,1.714610,50.000000,-33.623063,-1000.000000,-50.000000,True,True,False,"corridor_violation,koz_violation",1.137e-13
1210.000000,0.21787574,True,False,2.277427e+00,1.699697,50.000000,-33.759744,-1000.000000,-50.000000,True,True,False,"corridor_violation,koz_violation",0.000e+00
1220.000000,0.21967637,True,False,2.305445e+00,1.684979,50.000000,-33.894424,-1000.000000,-50.000000,True,True,False,"corridor_violation,koz_violation",1.137e-13
1230.000000,0.22147699,True,False,2.333967e+00,1.670452,50.000000,-34.027114,-1000.000000,-50.000000,True,True,False,"corridor_violation,koz_violation",2.542e-13
1240.000000,0.22327762,True,False,2.363000e+00,1.656113,50.000000,-34.157857,-1000.000000,-50.000000,True,True,False,"corridor_violation,koz_violation",1.608e-13
1250.000000,0.22507824,True,False,2.392557e+00,1.641956,50.000000,-34.286763,-1000.000000,-50.000000,True,True,False,"corridor_violation,koz_violation",0.000e+00
1260.000000,0.22687887,True,False,2.422646e+00,1.627979,50.000000,-34.413809,-1000.000000,-50.000000,True,True,False,"corridor_violation,koz_violation",1.137e-13
1270.000000,0.22867950,True,False,2.453278e+00,1.614176,50.000000,-34.539072,-1000.000000,-50.000000,True,True,False,"corridor_violation,koz_violation",0.000e+00
1280.000000,0.23048012,True,False,2.484464e+00,1.600544,50.000000,-34.662594,-1000.000000,-50.000000,True,True,False,"corridor_violation,koz_violation",1.608e-13
1290.000000,0.23228075,True,False,2.516216e+00,1.587080,50.000000,-34.784412,-1000.000000,-50.000000,True,True,False,"corridor_violation,koz_violation",1.608e-13
1300.000000,0.23408137,True,False,2.548543e+00,1.573780,50.000000,-34.904585,-1000.000000,-50.000000,True,True,False,"corridor_violation,koz_violation",0.000e+00
1310.000000,0.23588200,True,False,2.581459e+00,1.560641,50.000000,-35.023124,-1000.000000,-50.000000,True,True,False,"corridor_violation,koz_violation",1.608e-13
1320.000000,0.23768263,True,False,2.614976e+00,1.547659,50.000000,-35.140066,-1000.000000,-50.000000,True,True,False,"corridor_violation,koz_violation",1.137e-13
1330.000000,0.23948325,True,False,2.649104e+00,1.534831,50.000000,-35.255466,-1000.000000,-50.000000,True,True,False,"corridor_violation,koz_violation",3.595e-13
1340.000000,0.24128388,True,False,2.683858e+00,1.522154,50.000000,-35.369367,-1000.000000,-50.000000,True,True,False,"corridor_violation,koz_violation",1.137e-13
1350.000000,0.24308450,True,False,2.719250e+00,1.509626,50.000000,-35.481782,-1000.000000,-50.000000,True,True,False,"corridor_violation,koz_violation",0.000e+00
1360.000000,0.24488513,True,False,2.755294e+00,1.497243,50.000000,-35.592745,-1000.000000,-50.000000,True,True,False,"corridor_violation,koz_violation",1.137e-13
1370.000000,0.24668576,True,False,2.792003e+00,1.485002,50.000000,-35.702305,-1000.000000,-50.000000,True,True,False,"corridor_violation,koz_violation",1.608e-13
1380.000000,0.24848638,True,False,2.829392e+00,1.472901,50.000000,-35.810484,-1000.000000,-50.000000,True,True,False,"corridor_violation,koz_violation",1.608e-13
1390.000000,0.25028701,True,False,2.867475e+00,1.460937,50.000000,-35.917302,-1000.000000,-50.000000,True,True,False,"corridor_violation,koz_violation",1.137e-13
1400.000000,0.25208763,True,False,2.906268e+00,1.449108,50.000000,-36.022816,-1000.000000,-50.000000,True,True,False,"corridor_violation,koz_violation",0.000e+00
1410.000000,0.25388826,True,False,2.945785e+00,1.437412,50.000000,-36.127032,-1000.000000,-50.000000,True,True,False,"corridor_violation,koz_violation",0.000e+00
1420.000000,0.25568889,True,False,2.986043e+00,1.425844,50.000000,-36.229985,-1000.000000,-50.000000,True,True,False,"corridor_violation,koz_violation",1.137e-13
1430.000000,0.25748951,True,False,3.027059e+00,1.414405,50.000000,-36.331702,-1000.000000,-50.000000,True,True,False,"corridor_violation,koz_violation",0.000e+00
1440.000000,0.25929014,True,False,3.068849e+00,1.403091,50.000000,-36.432213,-1000.000000,-50.000000,True,True,False,"corridor_violation,koz_violation",1.137e-13
1450.000000,0.26109076,True,False,3.111430e+00,1.391899,50.000000,-36.531546,-1000.000000,-50.000000,True,True,False,"corridor_violation,koz_violation",1.608e-13
1460.000000,0.26289139,True,False,3.154821e+00,1.380829,50.000000,-36.629706,-1000.000000,-50.000000,True,True,False,"corridor_violation,koz_violation",2.274e-13
1470.000000,0.26469202,True,False,3.199041e+00,1.369878,50.000000,-36.726741,-1000.000000,-50.000000,True,True,False,"corridor_violation,koz_violation",1.608e-13
1480.000000,0.26649264,True,False,3.244107e+00,1.359043,50.000000,-36.822663,-1000.000000,-50.000000,True,True,False,"corridor_violation,koz_violation",2.274e-13
1490.000000,0.26829327,True,False,3.290041e+00,1.348324,50.000000,-36.917491,-1000.000000,-50.000000,True,True,False,"corridor_violation,koz_violation",1.137e-13
1500.000000,0.27009389,True,False,3.336862e+00,1.337717,50.000000,-37.011270,-1000.000000,-50.000000,True,True,False,"corridor_violation,koz_violation",1.137e-13
1510.000000,0.27189452,True,False,3.384592e+00,1.327222,50.000000,-37.103999,-1000.000000,-50.000000,True,True,False,"corridor_violation,koz_violation",1.608e-13
1520.000000,0.27369514,True,False,3.433252e+00,1.316836,50.000000,-37.195708,-1000.000000,-50.000000,True,True,False,"corridor_violation,koz_violation",2.542e-13
1530.000000,0.27549577,True,False,3.482864e+00,1.306558,50.000000,-37.286402,-1000.000000,-50.000000,True,True,False,"corridor_violation,koz_violation",0.000e+00
1540.000000,0.27729640,True,False,3.533452e+00,1.296386,50.000000,-37.376130,-1000.000000,-50.000000,True,True,False,"corridor_violation,koz_violation",0.000e+00
1550.000000,0.27909702,True,False,3.585039e+00,1.286318,50.000000,-37.464881,-1000.000000,-50.000000,True,True,False,"corridor_violation,koz_violation",2.274e-13
1560.000000,0.28089765,True,False,3.637651e+00,1.276353,50.000000,-37.552713,-1000.000000,-50.000000,True,True,False,"corridor_violation,koz_violation",1.137e-13
1570.000000,0.28269827,True,False,3.691312e+00,1.266490,50.000000,-37.639605,-1000.000000,-50.000000,True,True,False,"corridor_violation,koz_violation",5.684e-14
1580.000000,0.28449890,True,False,3.746049e+00,1.256726,50.000000,-37.725593,-1000.000000,-50.000000,True,True,False,"corridor_violation,koz_violation",1.608e-13
1590.000000,0.28629953,True,False,3.801890e+00,1.247060,50.000000,-37.810678,-1000.000000,-50.000000,True,True,False,"corridor_violation,koz_violation",5.685e-14
1600.000000,0.28810015,True,False,3.858862e+00,1.237491,50.000000,-37.894914,-1000.000000,-50.000000,True,True,False,"corridor_violation,koz_violation",5.684e-14
1610.000000,0.28990078,True,False,3.916994e+00,1.228017,50.000000,-37.978275,-1000.000000,-50.000000,True,True,False,"corridor_violation,koz_violation",0.000e+00
1620.000000,0.29170140,True,False,3.976318e+00,1.218638,50.000000,-38.060808,-1000.000000,-50.000000,True,True,False,"corridor_violation,koz_violation",1.271e-13
1630.000000,0.29350203,True,False,4.036864e+00,1.209351,50.000000,-38.142521,-1000.000000,-50.000000,True,True,False,"corridor_violation,koz_violation",0.000e+00
1640.000000,0.29530266,True,False,4.098664e+00,1.200156,50.000000,-38.223429,-1000.000000,-50.000000,True,True,False,"corridor_violation,koz_violation",1.271e-13
1650.000000,0.29710328,True,False,4.161752e+00,1.191051,50.000000,-38.303534,-1000.000000,-50.000000,True,True,False,"corridor_violation,koz_violation",1.271e-13
1660.000000,0.29890391,True,False,4.226163e+00,1.182034,50.000000,-38.382871,-1000.000000,-50.000000,True,True,False,"corridor_violation,koz_violation",1.137e-13
1670.000000,0.30070453,True,False,4.291933e+00,1.173106,50.000000,-38.461437,-1000.000000,-50.000000,True,True,False,"corridor_violation,koz_violation",0.000e+00
1680.000000,0.30250516,True,False,4.359098e+00,1.164264,50.000000,-38.539254,-1000.000000,-50.000000,True,True,False,"corridor_violation,koz_violation",0.000e+00
1690.000000,0.30430579,True,False,4.427699e+00,1.155507,50.000000,-38.616337,-1000.000000,-50.000000,True,True,False,"corridor_violation,koz_violation",2.344e-13
1700.000000,0.30610641,True,False,4.497774e+00,1.146835,50.000000,-38.692688,-1000.000000,-50.000000,True,True,False,"corridor_violation,koz_violation",5.684e-14
1710.000000,0.30790704,True,False,4.569367e+00,1.138246,50.000000,-38.768337,-1000.000000,-50.000000,True,True,False,"corridor_violation,koz_violation",0.000e+00
1720.000000,0.30970766,True,False,4.642519e+00,1.129739,50.000000,-38.843292,-1000.000000,-50.000000,True,True,False,"corridor_violation,koz_violation",5.684e-14
1730.000000,0.31150829,True,False,4.717276e+00,1.121313,50.000000,-38.917554,-1000.000000,-50.000000,True,True,False,"corridor_violation,koz_violation",2.274e-13
1740.000000,0.31330892,True,False,4.793684e+00,1.112967,50.000000,-38.991137,-1000.000000,-50.000000,True,True,False,"corridor_violation,koz_violation",2.274e-13
1750.000000,0.31510954,True,False,4.871793e+00,1.104700,50.000000,-39.064059,-1000.000000,-50.000000,True,True,False,"corridor_violation,koz_violation",2.274e-13
1760.000000,0.31691017,True,False,4.951652e+00,1.096512,50.000000,-39.136342,-1000.000000,-50.000000,True,True,False,"corridor_violation,koz_violation",5.684e-14
1770.000000,0.31871079,True,False,5.033315e+00,1.088400,50.000000,-39.207980,-1000.000000,-50.000000,True,True,False,"corridor_violation,koz_violation",5.684e-14
1780.000000,0.32051142,True,False,5.116835e+00,1.080365,50.000000,-39.278979,-1000.000000,-50.000000,True,True,False,"corridor_violation,koz_violation",0.000e+00
1790.000000,0.32231205,True,False,5.202269e+00,1.072405,50.000000,-39.349375,-1000.000000,-50.000000,True,True,False,"corridor_violation,koz_violation",1.271e-13
1800.000000,0.32411267,True,False,5.289677e+00,1.064520,50.000000,-39.419147,-1000.000000,-50.000000,True,True,False,"corridor_violation,koz_violation",1.608e-13
1810.000000,0.32591330,True,False,5.379120e+00,1.056709,50.000000,-39.488323,-1000.000000,-50.000000,True,True,False,"corridor_violation,koz_violation",1.776e-15
1820.000000,0.32771392,True,False,5.470663e+00,1.048970,50.000000,-39.556918,-1000.000000,-50.000000,True,True,False,"corridor_violation,koz_violation",2.344e-13
1830.000000,0.32951455,True,False,5.564373e+00,1.041304,50.000000,-39.624921,-1000.000000,-50.000000,True,True,False,"corridor_violation,koz_violation",1.271e-13
1840.000000,0.33131518,True,False,5.660318e+00,1.033709,50.000000,-39.692361,-1000.000000,-50.000000,True,True,False,"corridor_violation,koz_violation",1.776e-15
1850.000000,0.33311580,True,False,5.758573e+00,1.026184,50.000000,-39.759237,-1000.000000,-50.000000,True,True,False,"corridor_violation,koz_violation",0.000e+00
1860.000000,0.33491643,True,False,5.859213e+00,1.018729,50.000000,-39.825556,-1000.000000,-50.000000,True,True,False,"corridor_violation,koz_violation",0.000e+00
1870.000000,0.33671705,True,False,5.962317e+00,1.011344,50.000000,-39.891324,-1000.000000,-50.000000,True,True,False,"corridor_violation,koz_violation",5.684e-14
1880.000000,0.33851768,True,False,6.067970e+00,1.004026,50.000000,-39.956563,-1000.000000,-50.000000,True,True,False,"corridor_violation,koz_violation",1.137e-13
1890.000000,0.34031831,True,False,6.176256e+00,0.996777,50.000000,-40.021266,-1000.000000,-50.000000,True,True,False,"corridor_violation,koz_violation",0.000e+00
1900.000000,0.34211893,True,False,6.287268e+00,0.989594,50.000000,-40.085449,-1000.000000,-50.000000,True,True,False,"corridor_violation,koz_violation",1.271e-13
1910.000000,0.34391956,True,False,6.401101e+00,0.982478,50.000000,-40.149116,-1000.000000,-50.000000,True,True,False,"corridor_violation,koz_violation",5.684e-14
1920.000000,0.34572018,True,False,6.517852e+00,0.975427,50.000000,-40.212270,-1000.000000,-50.000000,True,True,False,"corridor_violation,koz_violation",1.271e-13
1930.000000,0.34752081,True,False,6.637628e+00,0.968442,50.000000,-40.274931,-1000.000000,-50.000000,True,True,False,"corridor_violation,koz_violation",5.684e-14
1940.000000,0.34932144,True,False,6.760536e+00,0.961522,50.000000,-40.337089,-1000.000000,-50.000000,True,True,False,"corridor_violation,koz_violation",1.137e-13
1950.000000,0.35112206,True,False,6.886692e+00,0.954665,50.000000,-40.398761,-1000.000000,-50.000000,True,True,False,"corridor_violation,koz_violation",2.274e-13
1960.000000,0.35292269,True,False,7.016215e+00,0.947872,50.000000,-40.459938,-1000.000000,-50.000000,True,True,False,"corridor_violation,koz_violation",3.553e-15
1970.000000,0.35472331,True,False,7.149231e+00,0.941143,50.000000,-40.520644,-1000.000000,-50.000000,True,True,False,"corridor_violation,koz_violation",2.344e-13
1980.000000,0.35652394,True,False,7.285874e+00,0.934475,50.000000,-40.580869,-1000.000000,-50.000000,True,True,False,"corridor_violation,koz_violation",2.274e-13
1990.000000,0.35832456,True,False,7.426281e+00,0.927870,50.000000,-40.640641,-1000.000000,-50.000000,True,True,False,"corridor_violation,koz_violation",1.137e-13
2000.000000,0.36012519,True,False,7.570600e+00,0.921327,50.000000,-40.699955,-1000.000000,-50.000000,True,True,False,"corridor_violation,koz_violation",1.271e-13
2010.000000,0.36192582,True,False,7.718984e+00,0.914845,50.000000,-40.758785,-1000.000000,-50.000000,True,True,False,"corridor_violation,koz_violation",2.344e-13
2020.000000,0.36372644,True,False,7.871596e+00,0.908424,50.000000,-40.817172,-1000.000000,-50.000000,True,True,False,"corridor_violation,koz_violation",2.274e-13
2030.000000,0.36552707,True,False,8.028606e+00,0.902063,50.000000,-40.875108,-1000.000000,-50.000000,True,True,False,"corridor_violation,koz_violation",5.684e-14
2040.000000,0.36732769,True,False,8.190195e+00,0.895763,50.000000,-40.932600,-1000.000000,-50.000000,True,True,False,"corridor_violation,koz_violation",1.271e-13
2050.000000,0.36912832,True,False,8.356553e+00,0.889522,50.000000,-40.989642,-1000.000000,-50.000000,True,True,False,"corridor_violation,koz_violation",0.000e+00
